boolq_id,pred_L1,comp_L1,corr_L1,label_L1,answered_L1,idk_L1,anscorr_L1
dev_3134,no,True,True,no,True,False,True
dev_3135,yes,True,True,yes,True,False,True
dev_3136,yes,True,True,yes,True,False,True
dev_3137,yes,True,True,yes,True,False,True
dev_3138,i,False,,idk,False,True,
dev_3139,no,True,True,no,True,False,True
dev_3140,yes,True,True,yes,True,False,True
dev_3141,yes,True,True,yes,True,False,True
dev_3142,i,False,,idk,False,True,
dev_3143,yes,True,False,yes,True,False,False
dev_3144,yes,True,True,yes,True,False,True
dev_3145,i,False,,idk,False,True,
dev_3146,yes,True,True,yes,True,False,True
dev_3147,yes,True,True,yes,True,False,True
dev_3148,i,False,,idk,False,True,
dev_3150,i,False,,idk,False,True,
dev_3151,i,False,,idk,False,True,
dev_3152,i,False,,idk,False,True,
dev_3153,i,False,,idk,False,True,
dev_3154,i,False,,idk,False,True,
dev_3155,i,False,,idk,False,True,
dev_3156,no,True,True,no,True,False,True
dev_3157,no,True,True,no,True,False,True
dev_3158,yes,True,True,yes,True,False,True
dev_3159,i,False,,idk,False,True,
dev_3160,yes,True,True,yes,True,False,True
dev_3161,i,False,,idk,False,True,
dev_3162,i,False,,idk,False,True,
dev_3164,yes,True,True,yes,True,False,True
dev_3165,yes,True,True,yes,True,False,True
dev_3166,i,False,,idk,False,True,
dev_3167,no,True,True,no,True,False,True
dev_3168,yes,True,True,yes,True,False,True
dev_3169,yes,True,True,yes,True,False,True
dev_3170,i,False,,idk,False,True,
dev_3172,yes,True,True,yes,True,False,True
dev_3173,yes,True,False,yes,True,False,False
dev_3174,i,False,,idk,False,True,
dev_3175,i,False,,idk,False,True,
dev_3176,yes,True,True,yes,True,False,True
dev_3177,i,False,,idk,False,True,
dev_3179,yes,True,True,yes,True,False,True
dev_3181,i,False,,idk,False,True,
dev_3182,i,False,,idk,False,True,
dev_3183,yes,True,False,yes,True,False,False
dev_3184,i,False,,idk,False,True,
dev_3185,yes,True,True,yes,True,False,True
dev_3187,no,True,False,no,True,False,False
dev_3188,i,False,,idk,False,True,
dev_3189,i,False,,idk,False,True,
dev_3190,i,False,,idk,False,True,
dev_3191,i,False,,idk,False,True,
dev_3192,i,False,,idk,False,True,
dev_3193,i,False,,idk,False,True,
dev_3194,no,True,True,no,True,False,True
dev_3195,no,True,True,no,True,False,True
dev_3196,no,True,True,no,True,False,True
dev_3198,yes,True,True,yes,True,False,True
dev_3199,yes,True,True,yes,True,False,True
dev_3200,i,False,,idk,False,True,
dev_3202,yes,True,True,yes,True,False,True
dev_3203,i,False,,idk,False,True,
dev_3204,yes,True,False,yes,True,False,False
dev_3205,no,True,True,no,True,False,True
dev_3207,i,False,,idk,False,True,
dev_3208,i,False,,idk,False,True,
dev_3209,i,False,,idk,False,True,
dev_3210,yes,True,True,yes,True,False,True
dev_3211,i,False,,idk,False,True,
dev_3212,no,True,False,no,True,False,False
dev_3213,no,True,True,no,True,False,True
dev_3214,i,False,,idk,False,True,
dev_3216,i,False,,idk,False,True,
dev_3217,i,False,,idk,False,True,
dev_3219,i,False,,idk,False,True,
dev_3220,i,False,,idk,False,True,
dev_3221,yes,True,False,yes,True,False,False
dev_3222,no,True,True,no,True,False,True
dev_3224,no,True,True,no,True,False,True
dev_3226,yes,True,True,yes,True,False,True
dev_3227,no,True,True,no,True,False,True
dev_3228,yes,True,True,yes,True,False,True
dev_3229,yes,True,True,yes,True,False,True
dev_3230,yes,True,True,yes,True,False,True
dev_3231,no,True,False,no,True,False,False
dev_3232,no,True,False,no,True,False,False
dev_3233,i,False,,idk,False,True,
dev_3234,i,False,,idk,False,True,
dev_3235,no,True,True,no,True,False,True
dev_3237,i,False,,idk,False,True,
dev_3238,no,True,False,no,True,False,False
dev_3239,no,True,False,no,True,False,False
dev_3240,yes,True,True,yes,True,False,True
dev_3241,no,True,False,no,True,False,False
dev_3242,no,True,False,no,True,False,False
dev_3243,i,False,,idk,False,True,
dev_3244,i,False,,idk,False,True,
dev_3245,i,False,,idk,False,True,
dev_3246,yes,True,True,yes,True,False,True
dev_3247,i,False,,idk,False,True,
dev_3249,i,False,,idk,False,True,
dev_3250,hereditary,False,,other,False,False,
dev_3252,yes,True,True,yes,True,False,True
dev_3253,yes,True,True,yes,True,False,True
dev_3254,i,False,,idk,False,True,
dev_3255,i,False,,idk,False,True,
dev_3256,i,False,,idk,False,True,
dev_3257,i,False,,idk,False,True,
dev_3258,i,False,,idk,False,True,
dev_3259,i,False,,idk,False,True,
dev_3260,i,False,,idk,False,True,
dev_3262,i,False,,idk,False,True,
dev_3263,the,False,,other,False,False,
dev_3264,yes,True,True,yes,True,False,True
dev_3265,i,False,,idk,False,True,
dev_3266,yes,True,True,yes,True,False,True
dev_3267,i,False,,idk,False,True,
dev_3268,yes,True,True,yes,True,False,True
dev_3269,yes,True,True,yes,True,False,True
